id;region_id;area_id;city_id;street_id;shortname_region;formalname_region;shortname_area;formalname_area;shortname_city;formalname_city;shortname_street;formalname_street;house_number;building;block;letter;address;houseguid;management_organization_id;built_year;exploitation_start_year;project_type;house_type;is_alarm;method_of_forming_overhaul_fund;floor_count_max;floor_count_min;entrance_count;elevators_count;energy_efficiency;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;parking_square;playground;sportsground;other_beautification;foundation_type;floor_type;wall_material;basement_area;chute_type;chute_count;electrical_type;electrical_entries_count;heating_type;hot_water_type;cold_water_type;sewerage_type;sewerage_cesspools_volume;gas_type;ventilation_type;firefighting_type;drainage_type
6906339;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbd521a2-d628-488b-bc2d-de7206d6d4e3;Респ;Татарстан;;;г;Казань;ул;Девятаева;7;;;;Респ. Татарстан, г. Казань, ул. Девятаева, д. 7;858044e4-db65-488c-ac7c-424a6c45856a;8858612;1964;1964;515;Многоквартирный дом;Нет;На счете регионального оператора;5;5;2;0;Не присвоен;40;40;0;1595,4;1595,4;0;0;4480;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;438;Отсутствует;0;Центральное;1;Центральное;Отсутствует;Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906342;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbd521a2-d628-488b-bc2d-de7206d6d4e3;Респ;Татарстан;;;г;Казань;ул;Девятаева;9;;;;Респ. Татарстан, г. Казань, ул. Девятаева, д. 9;08e9a33d-e945-48ba-8d85-9011ea5076e3;8858612;1961;1961;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;6;0;Не присвоен;114;114;0;4462,3;4462,3;0;0;3010;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;13044;Отсутствует;0;Центральное;2;Центральное;Отсутствует;Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Наружные водостоки
6906336;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;cbd521a2-d628-488b-bc2d-de7206d6d4e3;Респ;Татарстан;;;г;Казань;ул;Девятаева;11.янв;;;;Респ. Татарстан, г. Казань, ул. Девятаева, д. 11/1;f6ca319b-db59-1fbc-2ccd-f2d39f2bed84;8858612;1967;1967;114-85-2;Многоквартирный дом;Нет;На счете регионального оператора;9;9;1;0;Не присвоен;54;54;0;2238,2;2238,2;0;0;1930;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;3755;На лестничной клетке;1;Центральное;1;Центральное;Центральное (закрытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
6906345;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;2;;1;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 2, к. 1;c24b62a3-800e-4ff2-805b-643a61aae9a3;6739292;1975;1975;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;B;144;143;1;4353,24;2965,67;496,2;496,1;46838;0;499;499;;Ленточный;Железобетонные;Каменные, кирпичные;9143;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Вытяжная вентиляция;Отсутствует;Отсутствует
7108292;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;2;;2;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 2, к. 2;740ee91a-1d0f-47a6-8606-ef7a6b43c55f;;;1975;;Не заполнено;Нет;Не заполнено;;;;;Не заполнено;0;;;0;1944;;;;;498;498;;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Автономное;Не заполнено;Не заполнено;Не заполнено
8973671;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;2,корп.2;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 2,корп.2;02bd9dd1-a493-a18b-5f32-5efd9192adb2;6739292;1975;1975;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;B;135;135;0;2993;2805,8;0;0;46838;0;500;500;;Ленточный;Железобетонные;Каменные, кирпичные;915;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Отсутствует;Отсутствует;Отсутствует
6906348;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;2, корп. 2;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 2, корп. 2;02bd9dd1-a493-a18b-5f32-5efd9192adb2;6739292;;1975;;Многоквартирный дом;Нет;Не заполнено;5;;;0;Не заполнено;0;;;3430,7;2806,1;144,62;;;;498;498;;Не заполнено;Не заполнено;Каменные, кирпичные;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
7108293;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4;;1;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4, к. 1;a7e0ff81-091a-4d0d-93a6-e667992c0579;;;1977;;Не заполнено;Нет;Не заполнено;;;;;Не заполнено;0;;;0;1991;;;;;498;498;;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Автономное;Не заполнено;Не заполнено;Не заполнено
7108294;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4;;2;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4, к. 2;5d08b7a9-c1bd-4cdc-8537-96367da932d5;;;1975;;Не заполнено;Нет;Не заполнено;;;;;Не заполнено;0;;;0;2083;;;;;498;498;;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Автономное;Не заполнено;Не заполнено;Не заполнено
8973672;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4,корп.1;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4,корп.1;9815c853-28c9-d435-c392-4af4dc8618f0;6739292;1977;1977;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;B;149;147;2;3655,4;2909,5;381,9;381,9;4862;0;499;499;;Ленточный;Железобетонные;Каменные, кирпичные;9143;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Вытяжная вентиляция;Отсутствует;Отсутствует
6906351;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4, корп. 1;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4, корп. 1;9815c853-28c9-d435-c392-4af4dc8618f0;6739292;;1977;;Многоквартирный дом;Нет;Не заполнено;5;;;0;Не заполнено;0;;;3655,4;2905,4;;;;;498;498;;Не заполнено;Не заполнено;Каменные, кирпичные;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
8973673;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4,корп.2;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4,корп.2;92c73213-edea-3eb2-8b48-706b8947f3d7;6739292;1975;1975;индивид.;Многоквартирный дом;Нет;На счете регионального оператора;5;5;3;0;B;141;141;0;3321,14;2923,14;0;0;4862;0;499;499;;Ленточный;Железобетонные;Каменные, кирпичные;0;Отсутствует;0;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;;Центральное;Вытяжная вентиляция;Отсутствует;Отсутствует
6906354;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;ae6b1f27-24b2-48e6-9097-30548ec3ed61;Респ;Татарстан;;;г;Казань;ул;Дежнева;4, корп. 2;;;;Респ. Татарстан, г. Казань, ул. Дежнева, д. 4, корп. 2;92c73213-edea-3eb2-8b48-706b8947f3d7;6739292;;1975;;Многоквартирный дом;Нет;Не заполнено;5;;;0;Не заполнено;0;;;3681,74;2931,64;;;;;498;498;;Не заполнено;Не заполнено;Каменные, кирпичные;;Не заполнено;;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено;;Не заполнено;Не заполнено;Не заполнено;Не заполнено
6906555;0c089b04-099e-4e0e-955a-6bf1ce525f1a;;93b3df57-4c89-44df-ac42-96f05e9cd3b9;43dfda2c-4eaa-4715-9d5d-8326fc85e549;Респ;Татарстан;;;г;Казань;ул;Декабристов;8;;;;Респ. Татарстан, г. Казань, ул. Декабристов, д. 8;2d04e9f6-5b13-4e90-a7cc-252912b0a12c;6738526;1985;1985;86;Многоквартирный дом;Нет;На счете регионального оператора;9;9;5;5;D;155;154;1;13104;5337,8;1264;1264;8006;0;500;500;;Сборный;Железобетонные;Каменные, кирпичные;26277;На лестничной клетке;5;Центральное;1;Центральное;Центральное (открытая система);Центральное;Центральное;0;Центральное;Приточно-вытяжная вентиляция;Отсутствует;Внутренние водостоки
